URL,Name,Cost,Thương hiệu,Bảo hành,Màu sắc,Series laptop,Part-number,Thế hệ CPU,CPU,Chip đồ họa,RAM,Màn hình,Lưu trữ,Số cổng lưu trữ tối đa,Kiểu khe M.2 hỗ trợ,Cổng xuất hình,Cổng kết nối,Kết nối không dây,Bàn phím,Hệ điều hành,Kích thước,Pin,Khối lượng,Bảo mật,Đèn LED trên máy,Phụ kiện đi kèm,Tính năng,Mic,Ổ đĩa quang,Mô tả bảo hành
https://phongvu.vn//may-tinh-xach-tay-laptop-msi-stealth-gs66-10se-407vn-i7-10750h-den-s200700392.html,Laptop MSI Stealth GS66 10SE-407VN 407VN ( 15.6" Full HD/ 240Hz/Intel Core i7-10750H/16GB/512GB SSD/NVIDIA GeForce RTX 2060/Windows 10 Home 64-bit/2.1kg),46.990.000đ,MSI,24,Đen,Stealth,407VN,"Core i7 , Intel Core thế hệ thứ 10","Intel Core i7-10750H ( 2.6 GHz - 5.0 GHz / 12MB / 6 nhân, 12 luồng )",NVIDIA GeForce RTX 2060  6GB  GDDR6 / Intel UHD Graphics,2 x 8GB  DDR4  3200MHz ( 2 Khe cắm / Hỗ trợ tối đa 64GB ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  240Hz , không cảm ứng , HD webcam",512GB SSD M.2 NVMe /,"1 x M.2 NVMe, 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C / DisplayPort , 3 x USB 3.2 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ax (Wifi 6) , Bluetooth 5.1","thường , không phím số , RGB",Windows 10 Home 64-bit,35.83 x 24.8 x 1.98 cm,"4 cell  100 Wh , Pin liền",2.1 kg,Khuôn mặt,không đèn,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-macbook-pro-2020-13-3-mwp42sa-a-i5-16gb-ssd512gb-xam-s200700308.html,Laptop APPLE MacBook Pro 2020 MWP42SA/A ( 13.3" Intel Core i5/16GB/512GB SSD/macOS/1.4kg),47.990.000đ,APPLE,12,Xám,MacBook Pro,MWP42SA/A,"Core i5 , Intel Core thế hệ thứ 10",Intel Core i5,Intel Iris Plus Graphics 645,16GB Onboard  LPDDR4X  3733MHz  Không nâng cấp được ),"13.3"" ( 2560 x 1600 ) IPS  không cảm ứng , HD webcam",512GB SSD /,,,,", 4 x Thunderbolt 3","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",macOS,30.41 x 21.24 x 1.56 cm,"58 Wh , Pin liền",1.4 kg,Vân tay,không đèn,- 61W USB‑C Power Adapter- USB-C Charge Cable (2 m),Touch bar,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-macbook-pro-2020-13-3-mwp72sa-a-i5-16gb-ssd512gb-bac-s200700389.html,Laptop APPLE MacBook Pro 2020 MWP72SA/A ( 13.3" Intel Core i5/16GB/512GB SSD/macOS/1.4kg),47.990.000đ,APPLE,12,Bạc,MacBook Pro,MWP72SA/A,"Core i5 , Intel Core thế hệ thứ 10",Intel Core i5 ( 2.0 GHz - 3.8 GHz / 6MB,Intel Iris Plus Graphics 645,16GB Onboard  LPDDR4X  3733MHz  Không nâng cấp được ),"13.3"" ( 2560 x 1600 ) IPS  không cảm ứng , HD webcam",512GB SSD /,,,,", 4 x Thunderbolt 3","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",macOS,30.41 x 21.24 x 1.56 cm,Pin liền,1.4 kg,Vân tay,không đèn,- 61W USB‑C Power Adapter- USB-C Charge Cable (2 m),Touch Bar,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-rog-strix-scar-iii-g531gnvaz160t-i79750h-s190800596.html,Laptop ASUS ROG Strix Scar III G531GN-VAZ160T (15" FHD/i7-9750H/16GB/512GB SSD/RTX 2060/Win10/2.6 kg),49.990.000đ,ASUS,24,Xám,ROG,90NR01I1-M03130,"Core i7 , Intel Core thế hệ thứ 9","Intel Core i7-9750H ( 2.6 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng )",NVIDIA GeForce RTX 2060  6GB  GDDR6 / Intel UHD Graphics 630,2 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"15.6"" ( 1920 x 1080 ) Full HD  IPS  240Hz , không cảm ứng",512GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C / DisplayPort , 3 x USB 3.1 , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , RGB",Windows 10 Home 64-bit,36 x 27.5 x 2.49 cm,"4 cell  66 Wh , Pin liền",2.6 kg,,RGB,Gladius II Mouse + ROG Backpack 15",Bàn phím số ảo tích hợp trên Touchpad,Có,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-rog-zephyrus-gx531gm-es004t-i7-8750h-s19010009.html,Laptop ASUS ROG Zephyrus S GX531GM-ES004T (15.6" FHD/i7-8750H/16GB/512GB SSD/GTX 1060/Win10/2.1 kg),54.990.000đ,ASUS,24,Đen,ROG,ES004T,"Core i7 , Intel Core thế hệ thứ 8","Intel Core i7-8750H ( 2.2 GHz - 4.1 GHz / 9MB / 6 nhân, 12 luồng )",NVIDIA GeForce GTX 1060  6GB  GDDR5 / Intel UHD Graphics 630,16GB (8GB + 8GB Onboard)  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  144Hz , không cảm ứng , HD webcam",512GB SSD M.2 NVMe /,,,1 x HDMI,"1 x USB 3.1 Gen 1 Type C, 1 x USB 3.1 Gen 2 Type C / DisplayPort , 1 x USB 3.1 Gen 2 , 2 x USB 2.0","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , RGB",Windows 10 Home SL 64-bit,36 x 26.8 x 1.57 cm,"4 cell  50 Wh , Pin liền",2.1 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-macbook-pro-2020-13-3-mwp82sa-a-i5-16gb-ssd1tb-bac-s200800242.html,Laptop APPLE MacBook Pro 2020 MWP82SA/A ( 13.3" Quad HD (2K)/Intel Core i5/16GB/1TB SSD/macOS/1.4kg),53.990.000đ,APPLE,12,Bạc,MacBook Pro,MWP82SA/A,"Core i5 , Intel Core thế hệ thứ 10",Intel Core i5 ( 2.0 GHz - 3.8 GHz / 6MB,Intel Iris Plus Graphics,16GB Onboard  LPDDR4X  3733MHz  Không nâng cấp được ),"13.3"" ( 2560 x 1600 ) Quad HD (2K)  IPS  không cảm ứng , HD webcam",1TB SSD /,,,,", 4 x Thunderbolt 3","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",macOS,30.41 x 21.24 x 1.56 cm,"58 Wh , Pin liền",1.4 kg,,không đèn,- 61W USB‑C Power Adapter- USB-C Charge Cable (2m),TouchBar cảm ứng,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-macbook-pro-2020-13-3-mwp82sa-a-i5-16gb-ssd1tb-xam-s200800243.html,Laptop APPLE MacBook Pro 2020 MWP52SA/A ( 13.3" Quad HD (2K)/Intel Core i5/16GB/1TB SSD/macOS/1.4kg),53.990.000đ,APPLE,12,Xám,MacBook Pro,MWP52SA/A,"Core i5 , Intel Core thế hệ thứ 10",Intel Core i5 ( 2.0 GHz - 3.8 GHz / 6MB,Intel Iris Plus Graphics,16GB Onboard  LPDDR4X  3733MHz  Không nâng cấp được ),"13.3"" ( 2560 x 1600 ) Quad HD (2K)  IPS  không cảm ứng , HD webcam",1TB SSD /,,,,", 4 x Thunderbolt 3","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",macOS,30.41 x 21.24 x 1.56 cm,"58 Wh , Pin liền",1.4 kg,,không đèn,- 61W USB‑C Power Adapter- USB-C Charge Cable (2m),Touchbar Cảm ứng,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-omen-15dh0172tx-8zr42pa-i79750h-den-s191201192.html,Laptop HP OMEN 15-dh0172tx (8ZR42PA) (15" FHD 240Hz/i7-9750H/16GB/512GB SSD/1TB HDD/RTX 2070/Win10/2.4kg),54.990.000đ,HP,12,Đen,OMEN,8ZR42PA,"Core i7 , Intel Core thế hệ thứ 9","Intel Core i7 9750H ( 2.6 GHz - 4.5 GHz / 12MB / 6 nhân, 12 luồng )",NVIDIA GeForce RTX 2070  8GB  GDDR6 / Intel UHD Graphics 630,1 x 16GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"15.6"" ( 1920 x 1080 ) Full HD  240Hz , không cảm ứng , Màn hình chống lóa , HD webcam",512GB SSD M.2 NVMe / 1TB HDD 7200RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe - Hỗ trợ Intel Optane",M.2 SATA/NVMe (Hỗ trợ Intel Optane),"1 x HDMI , 1 x mini DisplayPort",", 3 x USB 3.1 , 1 x Thunderbolt 3 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , RGB",Windows 10 Home SL 64-bit,36 x 26 x 2 cm,"6 cell  70 Wh , Pin liền",2.4 kg,,LED,"Adapter, dây nguồn, DVD-RW Extend",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-macbook-pro-2019-16-mvvl2saa-bac-s200400014.html,Laptop Apple MacBook Pro 16" 2019 (MVVL2SA/A) (Core i7/16GB/512GB SSD/Radeon Pro 5300M/macOS/2kg),59.990.000đ,APPLE,12,Bạc,MacBook Pro,MVVL2SA/A,"Core i7 , Intel Core thế hệ thứ 9",Intel Core i7,AMD Radeon Pro 5300M  4GB  GDDR6 / Intel UHD Graphics 630,16GB Onboard  Không nâng cấp được ),"16"" ( 3072 x 1920 ) IPS  không cảm ứng , HD webcam",512GB SSD /,,,,", 4 x Thunderbolt 3","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",macOS,35.79 x 24.59 x 1.62 cm,"100 Wh , Pin liền",2 kg,,không đèn,96W USB‑C Power AdapterUSB-C Charge Cable (2 m),Thanh cảm ứng Touch Bar tích hợp Touch ID,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-macbook-pro-2019-16-mvvj2saa-xam-s200601168.html,Laptop APPLE MacBook Pro 2019 MVVJ2SA/A ( 16" Intel Core i7/16GB/AMD Radeon Pro 5300M/macOS/2kg),59.990.000đ,APPLE,12,Xám,MacBook Pro,MVVJ2SA/A,Core i7,Intel Core i7,AMD Radeon Pro 5300M  4GB  GDDR6 / Intel UHD Graphics 630,16GB Onboard  2666MHz  Không nâng cấp được ),"16"" ( 3072 x 1920 ) IPS  không cảm ứng , HD webcam",512GB SSD M.2 NVMe,,,,", 4 x Thunderbolt 3","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",macOS,35.79 x 24.59 x 1.62 cm,"100 Wh , Pin liền",2 kg,,không đèn,96W USB‑C Power AdapterUSB-C Charge Cable (2 m),Thanh cảm ứng Touch Bar tích hợp Touch ID,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-omen-15dh0169tx-8zr37pa-i99880h-den-s191201191.html,Laptop HP OMEN 15-dh0169tx (8ZR37PA) (15" FHD 240Hz/i9-9880H/16GB/512GB SSD/RTX 2080/Win10/2.4kg),76.990.000đ,HP,12,Đen,OMEN,8ZR37PA,"Core i9 , Intel Core thế hệ thứ 9","Intel Core i9-9880H ( 2.3 GHz - 4.8 GHz / 16MB / 8 nhân, 16 luồng )",NVIDIA GeForce RTX 2080  8GB  GDDR6 / Intel UHD Graphics 630,2 x 8GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"15.6"" ( 1920 x 1080 ) Full HD  240Hz , không cảm ứng , Màn hình chống lóa , HD webcam",512GB SSD M.2 NVMe + 32GB Optane /,1 x M.2 SATA/NVMe - Hỗ trợ Intel Optane,M.2 SATA/NVMe (Hỗ trợ Intel Optane),"1 x HDMI , 1 x mini DisplayPort",", 3 x USB 3.1 , 1 x Thunderbolt 3 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , RGB",Windows 10 Home SL 64-bit,36 x 26 x 2 cm,"6 cell  70 Wh , Pin liền",2.4 kg,,không đèn,"Adapter, dây nguồn, DVD-RW Extend",,Có,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-x409ma-bv156t-celeron-n4020-bac-s200900250.html,Laptop ASUS X409MA BV156T ( 14" HD/Intel Celeron N4020/4GB/1TB HDD/Windows 10 Home 64-bit/1.4kg),6.490.000đ,ASUS,24,Bạc,VivoBook,BV156T,"Celeron , Intel Celeron N","Intel Celeron N4020 ( 1.1 GHz - 2.8 GHz / 4MB / 2 nhân, 2 luồng )",Intel UHD Graphics 600,1 x 4GB  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 8GB ),"14"" ( 1366 x 768 ) HD  TN  không cảm ứng , HD webcam",1TB HDD 5400RPM,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.2 , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.1","thường , không phím số , không đèn",Windows 10 Home 64-bit,32.50 x 21.60 x 2.31,"2 cell  32 Wh , Pin liền",1.4 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-acer-aspire-3-a31534c2h9-nxhe3sv005-celeron-n4000-den-s190800404.html,Laptop ACER Aspire 3 A315-34-C2H9 NX.HE3SV.005 ( 15.6" HD/Intel Celeron N4000/4GB/256GB SSD/Windows 10 Home 64-bit/1.7kg),6.790.000đ,ACER,12,Đen,Aspire 3,NX.HE3SV.005,"Celeron , Intel Celeron N","Intel Celeron N4000 ( 1.1 GHz - 2.6 GHz / 4MB / 2 nhân, 2 luồng )",Intel UHD Graphics 600,1 x 4GB Onboard  DDR4  2133MHz ( 1 Khe cắm / Hỗ trợ tối đa 8GB ),"15.6"" ( 1280 x 720 ) HD  không cảm ứng , VGA webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,", 1 x USB 3.1 , 2 x USB 2.0 , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , không đèn",Windows 10 Home 64-bit,36.3  x 24.7  x 1.9  cm,2 cell  37 Wh,1.7 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-x409mabv157t-celeron-n4020-bac-s200600750.html,Laptop ASUS Vivobook X409MA-BV157T BV157T ( 14" HD/Intel Celeron N4020/4GB/256GB SSD/Windows 10 Home 64-bit/1.4kg),6.890.000đ,ASUS,24,Bạc,VivoBook,BV157T,"Celeron , Intel Celeron N","Intel Celeron N4020 ( 1.10 GHz - 2.80 GHz / 4MB / 2 nhân, 2 luồng )",Intel UHD Graphics 600,1 x 4GB  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 8GB ),"14"" ( 1366 x 768 ) HD  TN  không cảm ứng , VGA webcam",256GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.2 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.1","thường , không phím số , không đèn",Windows 10 Home 64-bit,32.50 x 21.60 x 2.31 cm,"2 cell  32 Wh , Pin liền",1.4 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-x509mabr059t-n5000-bac-s200400278.html,Laptop ASUS 15 X509MA-BR059T (15.6" HD/Pentium N5000/4GB/1TB HDD/UHD 605/Win10/1.8kg),7.590.000đ,ASUS,24,Bạc,VivoBook,90NB0Q31-M02320,"Pentium , Intel Pentium Silver","Intel Pentium Silver N5000 ( 1.1 GHz - 2.7 GHz / 4MB / 4 nhân, 4 luồng )",Intel UHD Graphics 605,1 x 4GB  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 8GB ),"15.6"" ( 1366 x 768 ) HD  không cảm ứng , VGA webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C / DisplayPort , 1 x USB 3.1 , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.1","thường , có phím số , LED",Windows 10 Home 64-bit,36.02 x 23.49 x 2.29 cm,"2 cell  32 Wh , Pin liền",1.8 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-x509ma-br060t-n5000-bac-s200300362.html,Laptop ASUS 15 X509MA-BR060T (15.6" HD/Pentium Silver N5000/4GB/256GB SSD/UHD 605/Win10/1.8kg),7.990.000đ,ASUS,24,Bạc,,90NB0Q31-M02330,"Pentium , Intel Pentium Silver","Intel Pentium Silver N5000 ( 1.1 GHz - 2.7 GHz / 4MB / 4 nhân, 4 luồng )",Intel UHD Graphics 605,1 x 4GB  DDR4 ( 1 Khe cắm / Hỗ trợ tối đa 8GB ),"15.6"" ( 1366 x 768 ) HD  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C / DisplayPort , 1 x USB 3.1 , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.1","thường , không phím số , không đèn",Windows 10 Home 64-bit,36.02 x 23.49 x 2.29 cm,"2 cell  32 Wh , Pin liền",1.8 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-x409mabv034t-n5000-bac-s200500685.html,Laptop ASUS 14 X409MA-BV034T (14" HD/Pentium N5000/4GB/256GB SSD/UHD 605/Win10/1.6kg),7.890.000đ,ASUS,24,Bạc,VivoBook,BV034T,"Pentium , Intel Pentium Silver","Intel Pentium Silver N5000 ( 1.1 GHz - 2.7 GHz / 4MB / 4 nhân, 4 luồng )",Intel UHD Graphics 605,1 x 4GB  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1366 x 768 ) HD  không cảm ứng , Màn hình chống lóa , VGA webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,"1 x HDMI , 1 x DisplayPort","1 x USB Type C , 1 x USB 3.2 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.1","thường , không phím số , không đèn",Windows 10 Home 64-bit,32.5 x 21.6 x 2.31 cm,"2 cell  32 Wh , Pin liền",1.6 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-14s-cf2043tu-1u3k6pa-pentium-gold-6405u-bac-s200801164.html,Laptop HP 14s-cf2043TU 1U3K6PA ( 14" Full HD/Intel Pentium Gold 6405U/4GB/256GB SSD/Windows 10 Home 64-bit/1.4kg),8.090.000đ,HP,12,Bạc,,1U3K6PA,"Pentium , Intel Pentium Gold","Intel Pentium Gold 6405U ( 2.4 GHz / 2MB / 2 nhân, 4 luồng )",Intel UHD Graphics,1 x 4GB  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1366 x 768 ) Full HD  SVA  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , không đèn",Windows 10 Home 64-bit,32.4 x 22.59 x 1.99 cm,"3 cell  41 Wh , Pin liền",1.4 kg,,không đèn,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-250-g6-2fg16pa-bac-s1702200.html,Laptop HP 250 G6 (FG16PA) (15.6" HD/i3-6006U/4GB/1TB HDD/HD 520/Free DOS/1.9 kg),9.690.000đ,HP,12,Bạc,,FG16PA,"Core i3 , Intel Core thế hệ thứ 6","Intel Core i3-6006U ( 2.0 GHz / 3MB / 2 nhân, 4 luồng )",Intel HD Graphics 520,1 x 4GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1366 x 768 ) HD  không cảm ứng , Màn hình chống lóa , HD webcam",1TB HDD 5400RPM,1 x 2.5" SATA,,"1 x HDMI , 1 x VGA/D-sub",", 2 x USB 3.0 , 1 x USB 2.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , không đèn",Free DOS,38 x 25.38 x 2.38 cm,"4 cell  41 Wh , Pin rời",1.9 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-dell-inspiron-15-3576-3576-n3576c-i3-8130u-xam-s19060308.html,Laptop Dell Inspiron 3576-N3576C (15" HD/i3-8130U/4GB/1TB HDD/UHD 620/Ubuntu/2.3 kg),10.490.000đ,Dell,12,Xám,Inspiron,N3576C,"Core i3 , Intel Core thế hệ thứ 8","Intel Core i3-8130U ( 2.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )",Shared memory  Intel UHD Graphics 620,1 x 4GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1366 x 768 ) HD  TN  không cảm ứng , HD webcam",1TB HDD 5400RPM,1 x 2.5" SATA,,1 x HDMI,", 2 x USB 3.1 , 1 x USB 2.0 , 1 x SD card slot , LAN 100 Mbps","WiFi 802.11ac , Bluetooth","thường , có phím số , không đèn",Ubuntu,38 x 26 x 2.37 cm,4 cell  Pin rời,2.3 kg,,không đèn,"Adapter, dây nguồn",,Có,DVD/CD RW,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-x509jaej019t-i31005g1u-bac-s200400312.html,Laptop ASUS 15 X509JA-EJ019T (15.6" FHD/i3-1005G1/4GB/1TB HDD/Intel UHD/Win10/1.8kg),11.390.000đ,ASUS,24,Bạc,VivoBook,EJ019T,"Core i3 , Intel Core thế hệ thứ 10","Intel Core i3-1005G1 ( 1.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics,1 x 4GB Onboard  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 8GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , VGA webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.1 , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,36.02 x 23.49 x 2.29 cm,"2 cell  45 Wh , Pin liền",1.8 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-x409faek469t-i38145u-bac-s200500756.html,Laptop ASUS 14 X409FA-EK469T (14" FHD/i3-8145U/4GB/256GB SSD/Intel UHD/Win10/1.6kg),10.290.000đ,ASUS,24,Bạc,VivoBook,90NB0MS1-M07120,"Core i3 , Intel Core thế hệ thứ 8","Intel Core i3-8145U ( 2.1 GHz - 3.9 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics,1 x 4GB Onboard  DDR4 ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1920 x 1080 ) Full HD  TN  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.2 , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.1","thường , không phím số , không đèn",Windows 10 Home 64-bit,32.50 x 21.60 x 2.31 cm,"2 cell  32 Wh , Pin liền",1.6 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-x509f-ej099t-i3-8145u-bac-s19070124.html,Laptop ASUS 15 X509FA-EJ099T (15" FHD/i3-8145U/4GB/1TB HDD/UHD 620/Win10/1.8 kg),11.490.000đ,ASUS,24,Bạc,VivoBook,EJ099T,"Core i3 , Intel Core thế hệ thứ 8","Intel Core i3-8145U ( 2.1 GHz - 3.9 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 20GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , VGA webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe - Hỗ trợ Intel Optane",M.2 SATA/NVMe (Hỗ trợ Intel Optane),1 x HDMI,"1 x USB Type C , 1 x USB 3.1 , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,36.0 x 23.5 x 2.29 cm (W x D x H),2 cell  32 Wh,1.8 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-a512daej421t-amd-ryzen-3-3200u-bac-s190800173.html,Laptop ASUS VivoBook 15 A512DA-EJ421T (15" FHD/R3-3200U/4GB/256GB SSD/Radeon Vega 3/Win10/1.6 kg),11.590.000đ,ASUS,24,Bạc,VivoBook,90NB0LZ2-M05660,"Ryzen 3 , AMD Ryzen thế hệ thứ 3","AMD Ryzen 3 3200U ( 2.6 GHz - 3.5 GHz / 4MB / 2 nhân, 4 luồng )",AMD Radeon Vega 3 Graphics,1 x 4GB Onboard  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.1 , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , không đèn",Windows 10 Home 64-bit,35.7(W) x 23.0(D) x 1.99(H) cm,"2 cell  37 Wh , Pin liền",1.6 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-14s-dq1100tu-193u0pa-i3-1005g1-bac-s200700379.html,Laptop HP 14s-dq1100TU 193U0PA ( 14" HD/Intel Core i3-1005G1/4GB/256GB SSD/Windows 10 Home SL 64-bit/1.3kg),10.690.000đ,HP,12,Bạc,,193U0PA,"Core i3 , Intel Core thế hệ thứ 10","Intel Core i3-1005G1 ( 1.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics,1 x 4GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"14"" ( 1366 x 768 ) HD  SVA  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , 1 x SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , không đèn",Windows 10 Home SL 64-bit,32.4 x 22.5 x 1.8 cm,"3 cell  42 Wh , Pin liền",1.3 kg,,không đèn,,,,,
